Image Name,Drone Latitude,Drone Longitude,Drone Altitude,Camera Center Latitude,Camera Center Longitude,Object Latitude,Object Longitude,Class ID,Confidence,TL Latitude,TL Longitude,TR Latitude,TR Longitude,BR Latitude,BR Longitude,BL Latitude,BL Longitude,Duplicate
B_B_右岸ーBー１静止画_DJI_0270.JPG,34.631036,133.881778,6.1,34.631063,133.881836,34.631054,133.881817,21.0,0.3,34.631124,133.881824,34.631024,133.881893,34.631035,133.881786,34.631042,133.881781,False
B_B_右岸ーBー１静止画_DJI_0270.JPG,34.631036,133.881778,6.1,34.631063,133.881836,34.63104,133.881787,39.0,0.76,34.631124,133.881824,34.631024,133.881893,34.631035,133.881786,34.631042,133.881781,False
B_B_右岸ーBー１静止画_DJI_0207.JPG,34.632533,133.8807,7.6,34.632542,133.880782,34.632517,133.880737,0.0,0.8,34.632619,133.880809,34.632472,133.880831,34.632529,133.88071,34.63254,133.880708,False
B_B_右岸ーBー１静止画_DJI_0207.JPG,34.632533,133.8807,7.6,34.632542,133.880782,34.632538,133.880712,59.0,0.33,34.632619,133.880809,34.632472,133.880831,34.632529,133.88071,34.63254,133.880708,False
B_B_右岸ーBー１静止画_DJI_0231.JPG,34.631911,133.881047,5.4,34.631943,133.881092,,,,,34.631965,133.881062,34.631915,133.881114,34.631911,133.881052,34.631915,133.881048,False
B_B_右岸ーBー１静止画_DJI_0268.JPG,34.631072,133.88175,6.1,34.6311,133.881807,34.63108,133.881796,39.0,0.58,34.63116,133.881795,34.631062,133.881865,34.631071,133.881758,34.631078,133.881753,False
B_B_右岸ーBー１静止画_DJI_0290.JPG,34.630711,133.882106,6.1,34.630746,133.882157,,,,,34.630795,133.882131,34.630715,133.882211,34.630711,133.882111,34.630715,133.882107,False
B_B_右岸ーBー１静止画_DJI_0269.JPG,34.631056,133.881767,6.1,34.631083,133.881825,34.631076,133.881806,39.0,0.5,34.631143,133.881813,34.631044,133.881882,34.631055,133.881775,34.631062,133.88177,True
B_B_右岸ーBー１静止画_DJI_0269.JPG,34.631056,133.881767,6.1,34.631083,133.881825,34.631075,133.881808,12.0,0.85,34.631143,133.881813,34.631044,133.881882,34.631055,133.881775,34.631062,133.88177,False
B_B_右岸ーBー１静止画_DJI_0234.JPG,34.631828,133.881097,6.2,34.631854,133.881157,,,,,34.631897,133.881136,34.631816,133.881189,34.631828,133.881098,34.631829,133.881098,False
B_B_右岸ーBー１静止画_DJI_0232.JPG,34.631892,133.881075,6.1,34.631927,133.881126,34.631932,133.881104,21.0,0.26,34.631965,133.881097,34.631895,133.881167,34.631892,133.881076,34.631893,133.881075,False
B_B_右岸ーBー１静止画_DJI_0232.JPG,34.631892,133.881075,6.1,34.631927,133.881126,34.631898,133.8811,8.0,0.73,34.631965,133.881097,34.631895,133.881167,34.631892,133.881076,34.631893,133.881075,False
B_B_右岸ーBー１静止画_DJI_0232.JPG,34.631892,133.881075,6.1,34.631927,133.881126,34.631899,133.881087,5.0,0.77,34.631965,133.881097,34.631895,133.881167,34.631892,133.881076,34.631893,133.881075,False
B_B_右岸ーBー１静止画_DJI_0226.JPG,34.632033,133.880883,5.3,34.632054,133.880936,34.632043,133.880907,5.0,0.91,34.632082,133.880914,34.632023,133.880949,34.632033,133.880887,34.632036,133.880885,False
B_B_右岸ーBー１静止画_DJI_0226.JPG,34.632033,133.880883,5.3,34.632054,133.880936,34.632045,133.880913,5.0,0.7,34.632082,133.880914,34.632023,133.880949,34.632033,133.880887,34.632036,133.880885,True
B_B_右岸ーBー１静止画_DJI_0226.JPG,34.632033,133.880883,5.3,34.632054,133.880936,34.632043,133.880908,12.0,0.4,34.632082,133.880914,34.632023,133.880949,34.632033,133.880887,34.632036,133.880885,False
